DATE	crun	evap	upcpRF	upcpSF	temp	upepot	upevap	cout	rout	soim	sm13	upsmfp	snow	upcprc
UNITS	mm	mm	mm	mm	deg	mm	mm	m3/s	m3/s	mm	mm	-	mm	mm
2001-01-01	0.000E+00	0.000E+00	0.000E+00	1.015E+01	-3.740E+00	0.000E+00	0.000E+00	4.902E-09	5.086E+00	3.857E+02	3.857E+02	8.899E-01	8.892E+00	1.015E+01
2001-01-02	6.301E-02	0.000E+00	1.074E+00	2.408E+00	-1.300E-01	0.000E+00	0.000E+00	1.850E-03	4.996E+00	3.870E+02	3.870E+02	8.922E-01	1.121E+01	3.482E+00
2001-01-03	3.387E-01	1.597E-01	1.540E+00	8.085E-01	2.000E+00	1.106E-01	1.106E-01	9.367E-03	4.996E+00	3.915E+02	3.915E+02	8.996E-01	8.886E+00	2.348E+00
2001-01-04	8.333E-02	0.000E+00	1.263E-02	1.827E-02	5.000E-01	2.987E-06	2.987E-06	3.460E-03	5.003E+00	3.914E+02	3.914E+02	8.996E-01	8.895E+00	3.090E-02
2001-01-05	5.939E-01	1.605E-01	1.488E+00	8.036E-01	2.000E+00	1.070E-01	1.070E-01	1.706E-02	5.010E+00	3.954E+02	3.948E+02	9.057E-01	6.443E+00	2.291E+00
2001-01-06	1.909E+00	2.374E-01	5.181E+00	1.665E+00	2.630E+00	1.847E-01	1.847E-01	5.538E-02	5.043E+00	4.023E+02	4.001E+02	9.180E-01	4.212E+00	6.846E+00
2001-01-07	2.006E+00	2.892E-01	1.748E-01	3.370E-02	3.050E+00	2.458E-01	2.458E-01	7.245E-02	5.322E+00	4.037E+02	4.003E+02	9.207E-01	6.059E-01	2.085E-01
2001-01-08	1.556E+00	3.242E-01	2.079E-01	3.099E-02	3.330E+00	2.659E-01	2.659E-01	8.252E-02	5.685E+00	4.026E+02	4.003E+02	9.212E-01	1.009E-02	2.389E-01
2001-01-09	1.180E+00	1.512E-01	2.956E-01	1.708E-01	1.910E+00	9.869E-02	9.869E-02	1.011E-01	6.107E+00	4.015E+02	4.003E+02	9.213E-01	9.165E-02	4.664E-01
2001-01-10	8.873E-01	0.000E+00	0.000E+00	0.000E+00	-2.640E+00	0.000E+00	0.000E+00	1.204E-01	6.541E+00	4.006E+02	4.003E+02	9.213E-01	9.165E-02	0.000E+00
2001-01-11	7.046E-01	0.000E+00	2.111E-02	1.774E-01	-1.250E+00	0.000E+00	0.000E+00	1.379E-01	6.924E+00	3.999E+02	3.998E+02	9.213E-01	1.740E-01	1.985E-01
2001-01-12	5.698E-01	0.000E+00	0.000E+00	0.000E+00	-4.230E+00	0.000E+00	0.000E+00	1.522E-01	7.173E+00	3.994E+02	3.994E+02	9.204E-01	1.740E-01	0.000E+00
2001-01-13	4.641E-01	0.000E+00	0.000E+00	0.000E+00	-1.760E+00	0.000E+00	0.000E+00	1.631E-01	7.298E+00	3.989E+02	3.989E+02	9.193E-01	1.740E-01	0.000E+00
2001-01-14	3.816E-01	0.000E+00	0.000E+00	0.000E+00	-3.300E+00	0.000E+00	0.000E+00	1.714E-01	7.335E+00	3.985E+02	3.985E+02	9.182E-01	1.740E-01	0.000E+00
2001-01-15	3.139E-01	0.000E+00	0.000E+00	0.000E+00	-4.310E+00	0.000E+00	0.000E+00	1.774E-01	7.314E+00	3.982E+02	3.982E+02	9.173E-01	1.740E-01	0.000E+00
2001-01-16	2.655E-01	0.000E+00	0.000E+00	3.253E-02	-4.440E+00	0.000E+00	0.000E+00	1.818E-01	7.205E+00	3.979E+02	3.979E+02	9.165E-01	1.836E-01	3.253E-02
2001-01-17	2.450E-01	0.000E+00	0.000E+00	2.099E-01	-3.830E+00	0.000E+00	0.000E+00	1.853E-01	7.062E+00	3.977E+02	3.977E+02	9.159E-01	2.900E-01	2.099E-01
2001-01-18	2.268E-01	0.000E+00	1.009E-04	4.554E-02	-2.020E+00	0.000E+00	0.000E+00	1.879E-01	6.899E+00	3.975E+02	3.975E+02	9.153E-01	3.047E-01	4.564E-02
2001-01-19	2.203E-01	0.000E+00	4.423E-02	6.918E-01	-1.530E+00	0.000E+00	0.000E+00	1.909E-01	6.780E+00	3.973E+02	3.973E+02	9.149E-01	8.802E-01	7.360E-01
2001-01-20	2.338E-01	0.000E+00	1.527E-01	1.456E+00	-1.350E+00	0.000E+00	0.000E+00	1.956E-01	6.664E+00	3.974E+02	3.974E+02	9.147E-01	2.395E+00	1.609E+00
2001-01-21	2.130E-01	0.000E+00	3.118E-02	5.851E-01	-1.630E+00	0.000E+00	0.000E+00	1.995E-01	6.584E+00	3.973E+02	3.973E+02	9.142E-01	2.999E+00	6.163E-01
2001-01-22	2.190E-01	0.000E+00	6.726E-02	2.233E+00	-1.720E+00	0.000E+00	0.000E+00	2.042E-01	6.452E+00	3.973E+02	3.973E+02	9.139E-01	4.933E+00	2.300E+00
2001-01-23	2.174E-01	0.000E+00	1.131E-01	1.195E+00	-1.340E+00	0.000E+00	0.000E+00	2.093E-01	6.359E+00	3.973E+02	3.973E+02	9.137E-01	5.994E+00	1.308E+00
2001-01-24	6.293E-01	8.052E-02	1.215E+00	9.977E-01	1.300E+00	3.828E-02	3.828E-02	2.292E-01	6.248E+00	3.994E+02	3.993E+02	9.169E-01	5.401E+00	2.213E+00
2001-01-25	9.696E-01	1.610E-01	0.000E+00	0.000E+00	1.920E+00	1.198E-01	1.198E-01	2.557E-01	6.193E+00	4.011E+02	4.006E+02	9.190E-01	2.581E+00	0.000E+00
2001-01-26	1.109E+00	1.850E-01	2.364E-02	1.167E-02	2.100E+00	1.385E-01	1.385E-01	2.847E-01	6.108E+00	4.017E+02	4.011E+02	9.209E-01	5.926E-01	3.531E-02
2001-01-27	8.517E-01	3.713E-02	2.691E-02	2.850E-02	9.600E-01	3.632E-03	3.632E-03	3.043E-01	6.024E+00	4.012E+02	4.011E+02	9.199E-01	2.234E-01	5.541E-02
2001-01-28	6.577E-01	2.599E-03	5.040E-03	6.534E-03	6.800E-01	2.070E-05	2.070E-05	3.188E-01	5.910E+00	4.006E+02	4.006E+02	9.191E-01	2.234E-01	1.157E-02
2001-01-29	5.470E-01	0.000E+00	4.460E-02	1.492E-01	-5.300E-01	0.000E+00	0.000E+00	3.313E-01	5.790E+00	4.001E+02	4.001E+02	9.184E-01	3.209E-01	1.938E-01
2001-01-30	4.493E-01	0.000E+00	0.000E+00	0.000E+00	-2.330E+00	0.000E+00	0.000E+00	3.410E-01	5.670E+00	3.996E+02	3.996E+02	9.176E-01	3.209E-01	0.000E+00
2001-01-31	4.328E-01	0.000E+00	2.300E-01	2.193E+00	-1.430E+00	0.000E+00	0.000E+00	3.525E-01	5.546E+00	3.995E+02	3.995E+02	9.173E-01	2.112E+00	2.423E+00
2001-02-01	3.452E-01	0.000E+00	0.000E+00	5.273E-01	-5.880E+00	0.000E+00	0.000E+00	3.616E-01	5.427E+00	3.991E+02	3.991E+02	9.166E-01	2.542E+00	5.273E-01
2001-02-02	2.854E-01	0.000E+00	0.000E+00	6.073E-01	-1.005E+01	0.000E+00	0.000E+00	3.690E-01	5.287E+00	3.989E+02	3.989E+02	9.160E-01	3.134E+00	6.073E-01
2001-02-03	2.564E-01	0.000E+00	0.000E+00	3.315E-02	-1.476E+01	0.000E+00	0.000E+00	3.763E-01	5.169E+00	3.986E+02	3.986E+02	9.155E-01	3.134E+00	3.315E-02
2001-02-04	2.382E-01	0.000E+00	0.000E+00	5.586E-04	-1.659E+01	0.000E+00	0.000E+00	3.832E-01	4.976E+00	3.984E+02	3.984E+02	9.150E-01	3.134E+00	5.586E-04
2001-02-05	2.217E-01	0.000E+00	0.000E+00	2.458E+00	-1.606E+01	0.000E+00	0.000E+00	3.917E-01	4.791E+00	3.981E+02	3.981E+02	9.145E-01	5.528E+00	2.458E+00
2001-02-06	2.068E-01	0.000E+00	0.000E+00	3.156E+00	-4.760E+00	0.000E+00	0.000E+00	4.026E-01	4.658E+00	3.979E+02	3.979E+02	9.141E-01	8.599E+00	3.156E+00
2001-02-07	1.721E+00	5.409E-01	5.127E-03	0.000E+00	4.640E+00	5.028E-01	5.028E-01	4.791E-01	4.550E+00	4.034E+02	4.019E+02	9.229E-01	8.951E-01	5.127E-03
2001-02-08	2.244E+00	5.597E-01	4.700E+00	0.000E+00	4.760E+00	5.237E-01	5.237E-01	5.971E-01	4.499E+00	4.060E+02	4.023E+02	9.241E-01	0.000E+00	4.700E+00
2001-02-09	1.462E+00	0.000E+00	6.369E-03	3.698E-02	-1.130E+00	0.000E+00	0.000E+00	7.069E-01	4.509E+00	4.046E+02	4.023E+02	9.240E-01	2.173E-02	4.335E-02
2001-02-10	1.147E+00	0.000E+00	0.000E+00	2.846E-04	-3.910E+00	0.000E+00	0.000E+00	7.917E-01	4.451E+00	4.034E+02	4.023E+02	9.240E-01	2.173E-02	2.846E-04
2001-02-11	1.070E+00	0.000E+00	6.406E-01	1.840E+00	-5.200E-01	0.000E+00	0.000E+00	8.664E-01	4.363E+00	4.031E+02	4.023E+02	9.240E-01	1.706E+00	2.481E+00
2001-02-12	1.201E+00	5.834E-01	0.000E+00	0.000E+00	4.860E+00	5.301E-01	5.301E-01	9.465E-01	4.309E+00	4.030E+02	4.024E+02	9.243E-01	0.000E+00	0.000E+00
2001-02-13	7.755E-01	2.611E-01	0.000E+00	0.000E+00	2.540E+00	2.114E-01	2.114E-01	1.002E+00	4.250E+00	4.020E+02	4.019E+02	9.242E-01	0.000E+00	0.000E+00
2001-02-14	5.926E-01	3.481E-01	0.000E+00	0.000E+00	3.150E+00	2.826E-01	2.826E-01	1.042E+00	4.170E+00	4.010E+02	4.010E+02	9.230E-01	0.000E+00	0.000E+00
2001-02-15	4.360E-01	5.022E-01	0.000E+00	0.000E+00	4.230E+00	4.301E-01	4.301E-01	1.069E+00	4.084E+00	4.001E+02	4.001E+02	9.210E-01	0.000E+00	0.000E+00
2001-02-16	2.869E-01	0.000E+00	0.000E+00	0.000E+00	-5.300E-01	0.000E+00	0.000E+00	1.087E+00	4.010E+00	3.998E+02	3.998E+02	9.201E-01	0.000E+00	0.000E+00
2001-02-17	2.672E-01	0.000E+00	0.000E+00	0.000E+00	1.500E-01	0.000E+00	0.000E+00	1.102E+00	3.904E+00	3.995E+02	3.995E+02	9.193E-01	0.000E+00	0.000E+00
2001-02-18	2.494E-01	1.438E-01	0.000E+00	0.000E+00	1.680E+00	1.006E-01	1.006E-01	1.117E+00	3.802E+00	3.991E+02	3.991E+02	9.183E-01	0.000E+00	0.000E+00
2001-02-19	2.625E-01	2.221E-01	3.816E-01	1.807E-01	2.220E+00	1.530E-01	1.530E-01	1.133E+00	3.734E+00	3.990E+02	3.990E+02	9.181E-01	1.124E-01	5.623E-01
2001-02-20	2.281E-01	1.162E-01	0.000E+00	0.000E+00	1.480E+00	5.990E-02	5.990E-02	1.148E+00	3.674E+00	3.988E+02	3.988E+02	9.178E-01	0.000E+00	0.000E+00
2001-02-21	2.072E-01	2.821E-01	5.500E-02	1.752E-02	2.620E+00	2.263E-01	2.263E-01	1.162E+00	3.599E+00	3.983E+02	3.983E+02	9.168E-01	2.338E-03	7.252E-02
2001-02-22	1.915E-01	0.000E+00	0.000E+00	1.346E+00	-4.030E+00	0.000E+00	0.000E+00	1.176E+00	3.524E+00	3.981E+02	3.981E+02	9.163E-01	1.469E+00	1.346E+00
2001-02-23	1.824E-01	0.000E+00	0.000E+00	2.010E-01	-1.033E+01	0.000E+00	0.000E+00	1.190E+00	3.459E+00	3.979E+02	3.979E+02	9.159E-01	1.594E+00	2.010E-01
2001-02-24	1.737E-01	0.000E+00	0.000E+00	5.992E+00	-1.090E+01	0.000E+00	0.000E+00	1.209E+00	3.394E+00	3.977E+02	3.977E+02	9.154E-01	7.955E+00	5.992E+00
2001-02-25	1.654E-01	0.000E+00	0.000E+00	1.766E+00	-6.230E+00	0.000E+00	0.000E+00	1.228E+00	3.339E+00	3.976E+02	3.976E+02	9.150E-01	9.863E+00	1.766E+00
2001-02-26	1.576E-01	0.000E+00	0.000E+00	2.551E-02	-1.134E+01	0.000E+00	0.000E+00	1.237E+00	3.276E+00	3.974E+02	3.974E+02	9.146E-01	9.863E+00	2.551E-02
2001-02-27	1.502E-01	0.000E+00	0.000E+00	5.788E+00	-1.302E+01	0.000E+00	0.000E+00	1.249E+00	3.227E+00	3.973E+02	3.973E+02	9.143E-01	1.605E+01	5.788E+00
2001-02-28	1.431E-01	0.000E+00	0.000E+00	2.536E+00	-6.740E+00	0.000E+00	0.000E+00	1.262E+00	3.192E+00	3.971E+02	3.971E+02	9.139E-01	1.850E+01	2.536E+00
2001-03-01	1.364E-01	0.000E+00	0.000E+00	5.445E+00	-6.660E+00	0.000E+00	0.000E+00	1.272E+00	3.161E+00	3.970E+02	3.970E+02	9.136E-01	2.397E+01	5.445E+00
2001-03-02	1.301E-01	0.000E+00	0.000E+00	1.611E-01	-5.830E+00	0.000E+00	0.000E+00	1.276E+00	3.113E+00	3.969E+02	3.969E+02	9.132E-01	2.405E+01	1.611E-01
2001-03-03	1.240E-01	0.000E+00	0.000E+00	1.140E-02	-1.066E+01	0.000E+00	0.000E+00	1.270E+00	3.076E+00	3.967E+02	3.967E+02	9.129E-01	2.405E+01	1.140E-02
2001-03-04	1.183E-01	0.000E+00	0.000E+00	5.158E-03	-7.660E+00	0.000E+00	0.000E+00	1.262E+00	3.029E+00	3.966E+02	3.966E+02	9.126E-01	2.405E+01	5.158E-03
2001-03-05	1.129E-01	0.000E+00	0.000E+00	0.000E+00	-7.240E+00	0.000E+00	0.000E+00	1.252E+00	2.965E+00	3.965E+02	3.965E+02	9.124E-01	2.405E+01	0.000E+00
2001-03-06	1.118E-01	3.432E-03	0.000E+00	0.000E+00	6.900E-01	2.306E-05	2.306E-05	1.240E+00	2.899E+00	3.965E+02	3.965E+02	9.121E-01	2.398E+01	0.000E+00
2001-03-07	1.035E-01	0.000E+00	0.000E+00	0.000E+00	-6.200E-01	0.000E+00	0.000E+00	1.227E+00	2.868E+00	3.964E+02	3.964E+02	9.118E-01	2.398E+01	0.000E+00
2001-03-08	3.915E-01	1.805E-01	1.381E-02	8.295E-03	1.840E+00	1.210E-01	1.210E-01	1.227E+00	2.825E+00	3.985E+02	3.985E+02	9.150E-01	2.126E+01	2.210E-02
2001-03-09	8.721E-01	1.611E-01	1.697E+00	1.068E+00	1.710E+00	1.050E-01	1.050E-01	1.255E+00	2.764E+00	4.016E+02	4.011E+02	9.198E-01	1.968E+01	2.765E+00
2001-03-10	2.027E+00	4.603E-01	1.337E-01	8.512E-03	3.620E+00	4.093E-01	4.093E-01	1.350E+00	2.737E+00	4.060E+02	4.034E+02	9.246E-01	1.286E+01	1.422E-01
2001-03-11	3.182E+00	7.228E-01	2.058E-01	0.000E+00	5.280E+00	6.628E-01	6.628E-01	1.527E+00	2.763E+00	4.102E+02	4.040E+02	9.255E-01	4.905E+00	2.058E-01
2001-03-12	4.033E+00	7.984E-01	3.535E+00	0.000E+00	5.740E+00	7.306E-01	7.306E-01	1.804E+00	2.900E+00	4.135E+02	4.044E+02	9.267E-01	0.000E+00	3.535E+00
2001-03-13	2.711E+00	4.250E-01	6.222E-02	8.965E-03	3.360E+00	3.559E-01	3.559E-01	2.037E+00	3.072E+00	4.104E+02	4.042E+02	9.266E-01	0.000E+00	7.119E-02
2001-03-14	2.467E+00	1.359E-01	1.628E+00	1.015E+00	1.530E+00	1.099E-01	1.099E-01	2.221E+00	3.210E+00	4.095E+02	4.043E+02	9.267E-01	9.726E-01	2.643E+00
2001-03-15	2.047E+00	4.068E-02	3.676E-01	3.887E-01	9.300E-01	3.611E-03	3.611E-03	2.354E+00	3.390E+00	4.083E+02	4.043E+02	9.267E-01	6.415E-01	7.563E-01
2001-03-16	2.283E+00	0.000E+00	3.487E+00	8.474E+00	-2.100E-01	0.000E+00	0.000E+00	2.502E+00	3.558E+00	4.090E+02	4.046E+02	9.270E-01	6.153E+00	1.196E+01
2001-03-17	1.695E+00	0.000E+00	8.540E-04	8.775E-01	-2.180E+00	0.000E+00	0.000E+00	2.621E+00	3.754E+00	4.073E+02	4.045E+02	9.269E-01	6.916E+00	8.783E-01
2001-03-18	1.341E+00	0.000E+00	0.000E+00	8.152E-02	-7.050E+00	0.000E+00	0.000E+00	2.686E+00	3.883E+00	4.060E+02	4.044E+02	9.268E-01	6.943E+00	8.152E-02
2001-03-19	1.065E+00	0.000E+00	0.000E+00	0.000E+00	-7.600E+00	0.000E+00	0.000E+00	2.726E+00	4.007E+00	4.049E+02	4.043E+02	9.267E-01	6.943E+00	0.000E+00
2001-03-20	8.485E-01	0.000E+00	0.000E+00	0.000E+00	-5.490E+00	0.000E+00	0.000E+00	2.750E+00	4.092E+00	4.041E+02	4.040E+02	9.266E-01	6.943E+00	0.000E+00
2001-03-21	6.959E-01	0.000E+00	0.000E+00	0.000E+00	-4.530E+00	0.000E+00	0.000E+00	2.764E+00	4.153E+00	4.034E+02	4.034E+02	9.253E-01	6.943E+00	0.000E+00
2001-03-22	5.828E-01	0.000E+00	0.000E+00	0.000E+00	-3.260E+00	0.000E+00	0.000E+00	2.772E+00	4.163E+00	4.028E+02	4.028E+02	9.239E-01	6.943E+00	0.000E+00
2001-03-23	4.906E-01	0.000E+00	0.000E+00	0.000E+00	-3.780E+00	0.000E+00	0.000E+00	2.773E+00	4.163E+00	4.023E+02	4.023E+02	9.228E-01	6.943E+00	0.000E+00
2001-03-24	4.146E-01	0.000E+00	0.000E+00	0.000E+00	-2.510E+00	0.000E+00	0.000E+00	2.768E+00	4.163E+00	4.019E+02	4.019E+02	9.219E-01	6.943E+00	0.000E+00
2001-03-25	3.519E-01	0.000E+00	0.000E+00	0.000E+00	-2.800E+00	0.000E+00	0.000E+00	2.756E+00	4.095E+00	4.015E+02	4.015E+02	9.211E-01	6.943E+00	0.000E+00
2001-03-26	3.190E-01	0.000E+00	0.000E+00	1.204E-01	-2.620E+00	0.000E+00	0.000E+00	2.738E+00	4.041E+00	4.012E+02	4.012E+02	9.205E-01	7.153E+00	1.204E-01
2001-03-27	2.984E-01	0.000E+00	0.000E+00	0.000E+00	-1.730E+00	0.000E+00	0.000E+00	2.714E+00	4.005E+00	4.009E+02	4.009E+02	9.198E-01	7.153E+00	0.000E+00
2001-03-28	2.797E-01	0.000E+00	0.000E+00	0.000E+00	-9.000E-01	0.000E+00	0.000E+00	2.685E+00	3.939E+00	4.006E+02	4.006E+02	9.192E-01	7.153E+00	0.000E+00
2001-03-29	7.116E-01	1.240E-01	8.620E-01	6.831E-01	1.410E+00	5.882E-02	5.882E-02	2.682E+00	3.859E+00	4.025E+02	4.024E+02	9.218E-01	6.028E+00	1.545E+00
2001-03-30	1.713E+00	1.346E-01	3.010E+00	2.206E+00	1.470E+00	7.697E-02	7.697E-02	2.759E+00	3.798E+00	4.063E+02	4.044E+02	9.263E-01	6.355E+00	5.217E+00
2001-03-31	2.590E+00	6.331E-01	4.521E-03	1.946E-06	4.400E+00	5.642E-01	5.642E-01	2.921E+00	3.798E+00	4.092E+02	4.047E+02	9.271E-01	2.322E-01	4.523E-03
2001-04-01	1.730E+00	1.178E+00	0.000E+00	0.000E+00	7.580E+00	1.085E+00	1.085E+00	3.072E+00	3.825E+00	4.065E+02	4.045E+02	9.276E-01	0.000E+00	0.000E+00
2001-04-02	1.129E+00	1.076E+00	1.046E-02	0.000E+00	6.960E+00	1.000E+00	1.000E+00	3.171E+00	3.852E+00	4.043E+02	4.043E+02	9.274E-01	0.000E+00	1.046E-02
2001-04-03	7.581E-01	1.087E+00	2.852E-01	0.000E+00	7.000E+00	1.040E+00	1.040E+00	3.192E+00	3.876E+00	4.026E+02	4.026E+02	9.270E-01	0.000E+00	2.852E-01
2001-04-04	1.236E+00	8.887E-01	4.071E+00	0.000E+00	5.830E+00	8.033E-01	8.033E-01	3.240E+00	3.919E+00	4.042E+02	4.042E+02	9.275E-01	0.000E+00	4.071E+00
2001-04-05	7.483E-01	8.676E-01	3.735E-01	0.000E+00	5.690E+00	7.801E-01	7.801E-01	3.263E+00	4.006E+00	4.028E+02	4.028E+02	9.271E-01	0.000E+00	3.735E-01
2001-04-06	6.145E-01	9.504E-01	8.135E-01	0.000E+00	6.150E+00	8.665E-01	8.665E-01	3.250E+00	4.093E+00	4.019E+02	4.019E+02	9.256E-01	0.000E+00	8.135E-01
2001-04-07	8.251E-01	1.083E+00	2.521E+00	0.000E+00	6.890E+00	1.014E+00	1.014E+00	3.253E+00	4.180E+00	4.024E+02	4.024E+02	9.263E-01	0.000E+00	2.521E+00
2001-04-08	3.734E-01	1.018E+00	0.000E+00	0.000E+00	6.500E+00	9.299E-01	9.299E-01	3.229E+00	4.281E+00	4.011E+02	4.011E+02	9.229E-01	0.000E+00	0.000E+00
2001-04-09	2.790E-01	9.372E-01	0.000E+00	0.000E+00	6.020E+00	8.432E-01	8.432E-01	3.176E+00	4.363E+00	3.998E+02	3.998E+02	9.201E-01	0.000E+00	0.000E+00
2001-04-10	2.458E-01	7.150E-01	0.000E+00	0.000E+00	4.740E+00	6.480E-01	6.480E-01	3.112E+00	4.437E+00	3.989E+02	3.989E+02	9.181E-01	0.000E+00	0.000E+00
2001-04-11	4.294E-01	6.450E-01	3.015E+00	0.000E+00	4.330E+00	5.753E-01	5.753E-01	3.076E+00	4.454E+00	4.004E+02	4.004E+02	9.221E-01	0.000E+00	3.015E+00
2001-04-12	7.516E-01	1.106E-01	2.871E+00	2.548E+00	1.300E+00	3.261E-02	3.261E-02	3.089E+00	4.539E+00	4.027E+02	4.027E+02	9.262E-01	2.070E+00	5.419E+00
2001-04-13	4.890E-01	0.000E+00	0.000E+00	0.000E+00	3.300E-01	0.000E+00	0.000E+00	3.087E+00	4.635E+00	4.022E+02	4.022E+02	9.249E-01	2.070E+00	0.000E+00
2001-04-14	4.128E-01	0.000E+00	0.000E+00	0.000E+00	1.600E-01	0.000E+00	0.000E+00	3.056E+00	4.695E+00	4.018E+02	4.018E+02	9.237E-01	2.070E+00	0.000E+00
2001-04-15	3.601E-01	3.104E-03	0.000E+00	0.000E+00	6.700E-01	2.086E-05	2.086E-05	3.015E+00	4.686E+00	4.015E+02	4.015E+02	9.227E-01	2.008E+00	0.000E+00
2001-04-16	7.123E-01	4.721E-01	0.000E+00	0.000E+00	3.310E+00	3.898E-01	3.898E-01	3.001E+00	4.681E+00	4.023E+02	4.023E+02	9.254E-01	0.000E+00	0.000E+00
2001-04-17	5.706E-01	5.077E-01	6.668E-01	9.203E-02	3.500E+00	4.042E-01	4.042E-01	2.988E+00	4.681E+00	4.019E+02	4.019E+02	9.244E-01	1.926E-02	7.588E-01
2001-04-18	9.250E-01	4.587E-01	2.240E+00	3.724E-01	3.220E+00	3.815E-01	3.815E-01	3.002E+00	4.671E+00	4.032E+02	4.032E+02	9.262E-01	2.206E-01	2.612E+00
2001-04-19	3.490E+00	4.166E-01	1.108E+01	2.489E+00	2.980E+00	3.389E-01	3.389E-01	3.244E+00	4.677E+00	4.118E+02	4.050E+02	9.282E-01	1.602E+00	1.357E+01
2001-04-20	2.660E+00	3.724E-01	2.590E-01	7.429E-02	2.730E+00	3.008E-01	3.008E-01	3.495E+00	4.792E+00	4.106E+02	4.050E+02	9.283E-01	5.529E-02	3.333E-01
2001-04-21	1.957E+00	5.479E-01	0.000E+00	0.000E+00	3.690E+00	4.675E-01	4.675E-01	3.634E+00	4.867E+00	4.082E+02	4.049E+02	9.281E-01	0.000E+00	0.000E+00
2001-04-22	1.786E+00	3.617E-01	1.296E+00	4.347E-01	2.660E+00	2.690E-01	2.690E-01	3.724E+00	4.977E+00	4.075E+02	4.049E+02	9.281E-01	2.956E-01	1.731E+00
2001-04-23	1.940E+00	7.828E-01	2.244E+00	0.000E+00	4.960E+00	6.908E-01	6.908E-01	3.822E+00	5.060E+00	4.075E+02	4.050E+02	9.282E-01	0.000E+00	2.244E+00
2001-04-24	1.267E+00	1.127E+00	7.636E-02	0.000E+00	6.830E+00	1.044E+00	1.044E+00	3.867E+00	5.161E+00	4.052E+02	4.048E+02	9.280E-01	0.000E+00	7.636E-02
2001-04-25	8.801E-01	1.191E+00	3.229E-01	0.000E+00	7.160E+00	1.117E+00	1.117E+00	3.855E+00	5.249E+00	4.034E+02	4.034E+02	9.258E-01	0.000E+00	3.229E-01
2001-04-26	6.753E-01	1.251E+00	8.073E-01	0.000E+00	7.470E+00	1.179E+00	1.179E+00	3.820E+00	5.311E+00	4.022E+02	4.022E+02	9.233E-01	0.000E+00	8.073E-01
2001-04-27	3.270E-01	1.473E+00	9.338E-04	0.000E+00	8.660E+00	1.374E+00	1.374E+00	3.754E+00	5.360E+00	4.004E+02	4.004E+02	9.194E-01	0.000E+00	9.338E-04
2001-04-28	3.632E-01	1.297E+00	1.424E+00	0.000E+00	7.690E+00	1.203E+00	1.203E+00	3.688E+00	5.377E+00	4.001E+02	4.001E+02	9.190E-01	0.000E+00	1.424E+00
2001-04-29	2.777E-01	1.467E+00	4.889E-01	0.000E+00	8.590E+00	1.372E+00	1.372E+00	3.622E+00	5.433E+00	3.988E+02	3.988E+02	9.163E-01	0.000E+00	4.889E-01
2001-04-30	3.676E-01	1.539E+00	2.118E+00	0.000E+00	8.960E+00	1.470E+00	1.470E+00	3.567E+00	5.433E+00	3.992E+02	3.992E+02	9.169E-01	0.000E+00	2.118E+00
2001-05-01	2.167E-01	1.984E+00	0.000E+00	0.000E+00	1.133E+01	1.871E+00	1.871E+00	3.500E+00	5.433E+00	3.970E+02	3.970E+02	9.122E-01	0.000E+00	0.000E+00
2001-05-02	1.651E-01	2.002E+00	0.000E+00	0.000E+00	1.145E+01	1.913E+00	1.908E+00	3.419E+00	5.394E+00	3.948E+02	3.948E+02	9.075E-01	0.000E+00	0.000E+00
2001-05-03	3.054E-01	2.183E+00	4.090E+00	0.000E+00	1.235E+01	2.093E+00	2.093E+00	3.356E+00	5.304E+00	3.960E+02	3.960E+02	9.111E-01	0.000E+00	4.090E+00
2001-05-04	7.771E-02	1.433E+00	3.267E-02	0.000E+00	8.320E+00	1.330E+00	1.330E+00	3.279E+00	5.229E+00	3.945E+02	3.945E+02	9.079E-01	0.000E+00	3.267E-02
2001-05-05	6.957E-02	1.262E+00	0.000E+00	0.000E+00	7.440E+00	1.169E+00	1.165E+00	3.187E+00	5.133E+00	3.932E+02	3.932E+02	9.051E-01	0.000E+00	0.000E+00
2001-05-06	7.717E-02	1.034E+00	3.102E-01	0.000E+00	6.250E+00	9.783E-01	9.682E-01	3.095E+00	4.995E+00	3.923E+02	3.923E+02	9.034E-01	0.000E+00	3.102E-01
2001-05-07	6.228E-02	1.681E+00	0.000E+00	0.000E+00	9.820E+00	1.623E+00	1.591E+00	3.003E+00	4.854E+00	3.906E+02	3.906E+02	8.997E-01	0.000E+00	0.000E+00
2001-05-08	5.994E-02	2.063E+00	0.000E+00	0.000E+00	1.207E+01	2.071E+00	1.998E+00	2.910E+00	4.688E+00	3.885E+02	3.885E+02	8.950E-01	0.000E+00	0.000E+00
2001-05-09	5.732E-02	2.545E+00	0.000E+00	0.000E+00	1.505E+01	2.666E+00	2.519E+00	2.816E+00	4.539E+00	3.859E+02	3.859E+02	8.892E-01	0.000E+00	0.000E+00
2001-05-10	5.432E-02	2.012E+00	0.000E+00	0.000E+00	1.238E+01	2.165E+00	1.991E+00	2.724E+00	4.387E+00	3.838E+02	3.838E+02	8.846E-01	0.000E+00	0.000E+00
2001-05-11	5.176E-02	1.939E+00	0.000E+00	0.000E+00	1.226E+01	2.136E+00	1.922E+00	2.635E+00	4.236E+00	3.818E+02	3.818E+02	8.802E-01	0.000E+00	0.000E+00
